workerid,proliferate.condition,prolificPid,error
368,2,8d8170ea-e1ef-4999-ad96-159e04de5128,
364,1,b1d10eba-e302-4507-b126-340bc3c99129,
367,4,0e561dd5-8cd4-498e-9cfc-2c8b5da2aa3c,
362,3,70f40f0b-f0fd-4a24-8020-c1924ff4b838,
366,0,7a4c8733-ba28-422b-b76b-a65800b126c7,
